"","Patientx"
"cg00038298",0.548208293016833
"cg00038342",0.952658367524001
"cg00038436",0.945987038627583
"cg00038446",0.445120311130378
"cg00038584",0.205273133743244
"cg00038665",0.890192998963121
"cg00038675",0.224975720565531
"cg00038711",0.194037156910449
"cg00038736",0.126849268554696
"cg00038857",0.573661803410927
"cg00038877",0.816628747569164
"cg00039016",0.524717235873409
"cg00039044",0.530165851635671
"cg00039057",0.0555663870805141
"cg00039070",0.928412593121364
"cg00039129",0.931685707549994
"cg00039147",1
"cg00039176",0.427801837015588
"cg00039177",0.381195734267644
"cg00039326",0.852830488415128
"cg00039385",0.713753492328635
"cg00039441",0.906282173631635
"cg00039463",0.589051836722459
"cg00039478",0.197474911641303
"cg00039480",0.936864452483425
"cg00039489",0.691973695196246
"cg00039505",1
"cg00039564",0.184748598649066
"cg00039627",0.0818258592391243
"cg00039793",0.770388113306856
"cg00039794",0.777060367542414
"cg00039801",0.959871910547709
"cg00039864",0.159750240809917
"cg00039936",1
"cg00039960",0.479905394090609
"cg00040007",0.62676066746318
"cg00040008",0.606764004939292
"cg00040013",1
"cg00040016",0.343812398685883
"cg00040027",0.555804705216234
"cg00040047",0.102036538696712
"cg00040067",0.536767322021729
"cg00040103",0.0106577450139395
"cg00040268",0.300770056829291
"cg00040312",0.134199431528096
"cg00040322",0.449873923506347
"cg00040367",0.281393969257266
"cg00040380",0.144662356426206
"cg00040411",0.75817163436028
"cg00040419",0.0503262690173879
"cg00040423",0.0821759094430326
"cg00040426",0.441929408555851
"cg00040427",0.719893908571645
"cg00040446",0.0758534926918028
"cg00040455",0.10285696262971
"cg00040466",0.533913259634988
"cg00040486",0.487337044060691
"cg00040530",0.489424302108876
"cg00040566",0.40461779926116
"cg00040569",0.659707415677824
"cg00040575",0.353927399270288
"cg00040588",0.965355361108297
"cg00040590",0.0359853859285891
"cg00040646",0.183866463657856
"cg00040708",0.448397659426443
"cg00040749",0.583583573539624
"cg00040837",0.0724983581493956
"cg00040861",0.954581997243683
"cg00040862",0.770181297473152
"cg00040873",0.461130332229614
"cg00040923",0.844587948473585
"cg00040945",0.860046074823104
"cg00040986",0.212667147556595
"cg00041014",0.854445043575421
"cg00041047",0.607801590908793
"cg00041084",0.323198687078333
"cg00041270",0.929363119474795
"cg00041311",0.493618916598465
"cg00041328",0.603660812472931
"cg00041368",0.702122166115286
"cg00041401",0.530177458398288
"cg00041467",0.387893168866193
"cg00041564",0.855680713590697
"cg00041575",0.0159839176071752
"cg00041599",0.676477227451643
"cg00041636",0.849202576076785
"cg00041641",0.38078171955284
"cg00041666",0.3425148275218
"cg00041759",0.919102840211482
"cg00041865",0.446928265867351
"cg00041872",0.354339864227558
"cg00041873",0.97473856043615
"cg00041898",0.161238651124338
"cg00041901",0.471168837483681
"cg00041989",0.226960471004779
"cg00042059",0.46054364467113
"cg00042081",0.989824333887604
"cg00042144",0.108004171742792
"cg00042156",0.828715826693712
"cg00042186",0.321222792821118
"cg00042208",0.523949902850557
"cg00042246",0.326707129871573
"cg00042254",0.0568754496376879
"cg00042263",0.230661910121108
"cg00042325",0.46712009594057
"cg00042335",0.720426874098005
"cg00042341",0.718329927381202
"cg00042356",0.258057770795446
"cg00042409",0.595021779297667
"cg00042478",0.0612603911971202
"cg00042568",0.142563455851663
"cg00042611",0.974307311358052
"cg00042657",0.979036253728393
"cg00042683",0.843677767749415
"cg00042837",0.650879600231018
"cg00042874",0.718344894420865
"cg00042882",0.414568449691358
"cg00042914",0.882074977747945
"cg00043004",0.909064553799346
"cg00043005",0.505136012074097
"cg00043043",0.0636182523847614
"cg00043076",0.209824431300144
"cg00043080",0.0180302256406607
"cg00043095",0.352887796666055
"cg00043284",0.43411068812545
"cg00043324",0.827868920864545
"cg00043364",0.187894102202865
"cg00043371",0.359478313493574
"cg00043379",0.922765965031342
"cg00043444",0.366507695906627
"cg00043510",0.887311712234056
"cg00043524",0.566754770801736
"cg00043564",0.552077760714183
"cg00043591",0.349171438238914
"cg00043599",0.848342168110357
"cg00043788",0.0639598294282455
"cg00043790",0.863636842972676
"cg00043792",0.368144751804681
"cg00043800",0.837155436328311
"cg00043819",0.7452522283627
"cg00043949",0.753030345508987
"cg00044050",0.174862538703086
"cg00044097",0
"cg00044107",0.711521440841766
"cg00044170",0.495114825274469
"cg00044245",0.737387523564475
"cg00044289",0.599106698301085
"cg00044299",0.786789271691616
"cg00044318",0.551298304892839
"cg00044354",0.172555853155153
"cg00044372",0.368851283787054
"cg00044463",0.146190832348331
"cg00044466",0.856520999059834
"cg00044501",0.55422095662498
"cg00044505",0.470912706245607
"cg00044665",0.923077856538439
"cg00044729",0.366076463239362
"cg00044796",0.564348417726356
"cg00044871",0.288094316263996
"cg00044950",0.24685668887343
"cg00044995",0.0190379013358612
"cg00045061",0.685312567652557
"cg00045070",0.841737608810089
"cg00045114",0.274803125189129
"cg00045118",0.373029649583603
"cg00045190",0.487263650874458
"cg00045227",0.108228257259209
"cg00045275",0.702183329041322
"cg00045303",1
"cg00045439",0.586951029687571
"cg00045515",0.891112048830876
"cg00045532",0.247441036167769
"cg00045607",0.306256781133171
"cg00045689",0.578617997298282
"cg00045690",0.604379560386752
"cg00045748",0.300540019147431
"cg00045753",0.398797109868345
"cg00045762",0.603114745647739
"cg00045787",0.227124786690291
"cg00045900",0.532422603446731
"cg00045902",0.352768590698084
"cg00045910",0.813348479094351
"cg00046018",0.91673197576079
"cg00046021",0.649207542034389
"cg00046026",1
"cg00046041",0.624846801611021
"cg00046099",0.288545990793121
"cg00046105",0.0454635070219037
"cg00046156",0.510127204988767
"cg00046336",0.0232196103659218
"cg00046410",0.818082228291486
"cg00046499",0.25714253217899
"cg00046537",0.413395246413688
"cg00046560",0.758395142467188
"cg00046623",0.940885838404891
"cg00046625",0.925765007444879
"cg00046744",0.838113587704314
"cg00046802",0.381065068944452
"cg00046815",0.844594348974704
"cg00046899",0.407467013140697
"cg00046913",0.549579242618305
"cg00046991",1
"cg00047050",0
"cg00047052",0.136698673406905
"cg00047079",0.775248957214473
"cg00047147",0.0728234391549517
"cg00047162",0.571653835736286
"cg00047185",0.29355830261867
"cg00047287",0.965300411381632
"cg00047338",0.493936125880071
"cg00047469",0.421489619950602
"cg00047501",0.742378031674758
"cg00047532",0.214813291163153
"cg00047553",0.593611362805405
"cg00047683",0.445959205514265
"cg00047694",0.498544742403746
"cg00047753",0.0955113447650804
"cg00047815",0.557320366978272
"cg00047843",0.630228507449027
"cg00047844",0.449601923925657
"cg00048178",0.247558423845389
"cg00048370",0.141750177211068
"cg00048381",0.690878903722027
"cg00048436",0.809536406119635
"cg00048697",0
"cg00048705",0.544609370222346
"cg00048743",0.361620942864729
"cg00048746",0.864288263778047
"cg00048759",0.977952664061488
"cg00048832",0.140654987457319
"cg00048838",0.166603781764663
"cg00049033",0.956397312616115
"cg00049047",0.792816159171618
"cg00049102",0.3912221084815
"cg00049156",0.442020513027467
"cg00049253",0.383517211037132
"cg00049286",0.518987894538767
"cg00049323",0.926823020716641
"cg00049330",0.582404936742862
"cg00049380",0.434154932149643
"cg00049382",0.447645551826318
"cg00049400",0.422545905248444
"cg00049411",0.308551331100983
"cg00049440",0.678497281686913
"cg00049475",0.674141384460621
"cg00049502",0.694934275958762
"cg00049595",0.770626555073142
"cg00049616",0.0203339599652492
"cg00049664",0.196328882030257
"cg00049691",0.437795402332314
"cg00049709",0.168625426108675
"cg00049718",0.738991274158471
"cg00049729",0.962077032702576
"cg00049868",0.270907268468361
"cg00049883",0.936087795499882
"cg00049892",0.430241815281045
"cg00049894",0.68235316875681
"cg00049947",0.0622711279896602
"cg00049973",0.33447820777109
"cg00050133",0.584881640461756
"cg00050152",0.680116919408309
"cg00050224",1
"cg00050247",0.283296564006315
"cg00050250",0.545976863343368
"cg00050271",0.635190657603471
"cg00050289",0.787312082142371
"cg00050294",0.363171233964637
"cg00050312",0.258873724688206
"cg00050336",0.332849723621137
"cg00050375",0.806654135689157
"cg00050402",0.386492475540903
"cg00050482",0
"cg00050496",0.954908137340396
"cg00050555",0.759025600857202
"cg00050590",0.263182149796754
"cg00050618",0.771850531972135
"cg00050654",0.536190589630711
"cg00050692",0.264483549172618
"cg00050792",0.295934491256937
"cg00050872",0.751981917440182
"cg00050873",0.564711716289456
"cg00050938",0.0894692977376041
"cg00050984",0.796647243879173
"cg00051068",0.436600005300362
"cg00051154",0.452314930582696
"cg00051179",0.419567332667121
"cg00051307",0.811336012173158
"cg00051371",0.613644297586274
"cg00051483",0.89008861240181
"cg00051510",0.686867791414142
"cg00051546",0.892341049462443
"cg00051590",0.679186656779643
"cg00051595",0.397975478996313
"cg00051623",0.144083059189214
"cg00051662",0.629608245959815
"cg00051704",0.274715361628447
"cg00051782",0.55565824848917
"cg00051818",0.737603179817766
"cg00051952",0.449815180167369
"cg00051979",0.361621027091983
"cg00052046",0.293161340650288
"cg00052246",0.675224803566241
"cg00052290",0.51894070332917
"cg00052385",0.689000384413035
"cg00052422",0.331028029678751
"cg00052433",0.741077292630551
"cg00052482",0.0580707799470628
"cg00052550",0.0314068946496834
"cg00052561",0.213115737883169
"cg00052578",1
"cg00052588",0.791242380268922
"cg00052626",0.0203295930833844
"cg00052665",0.249694304605845
"cg00052684",0.950540111094223
"cg00052772",0.45760247213344
"cg00052853",0.717277808044379
"cg00052903",0.677448370473087
"cg00052932",0.375398780459298
"cg00052964",0.723851682822297
"cg00053010",0.261771653087646
"cg00053063",0.32196855122966
"cg00053073",0.606991402766071
"cg00053086",0.28715069153246
"cg00053135",0.331008845228949
"cg00053261",0.29494240045302
"cg00053292",0.0796680766821003
"cg00053361",0.550052163967884
"cg00053373",0.403364730762933
"cg00053393",0.888812657281183
"cg00053507",0.773398533709826
"cg00053536",0.790464674645444
"cg00053647",0.884529030775071
"cg00053661",0.370872493209115
"cg00053728",0.522977919023203
"cg00053755",0.574338462289367
"cg00053769",0.949652229627223
"cg00053851",0.283791054877105
"cg00053870",0.75639670476981
"cg00053916",0.856198346359938
"cg00053927",0.500080521604849
"cg00054173",0
"cg00054197",0.859952760372683
"cg00054210",0.964197996357834
"cg00054243",0.994434994725794
"cg00054248",0.240466325055082
"cg00054301",0.20028742310401
"cg00054352",0.706321986286849
"cg00054408",0.768117896009843
"cg00054409",0.575421819121846
"cg00054472",0.00752663197331356
"cg00054496",0.0367069774160987
"cg00054511",0.343405541993977
"cg00054525",0.0745252500671292
"cg00054572",0.897086426417482
"cg00054639",0.705308857560768
"cg00054692",0.628465590144495
"cg00054702",0.604493771458226
"cg00054706",0.197849584566309
"cg00054741",0.318389418713912
"cg00054771",0.099608976490688
"cg00054774",0
"cg00054791",1
"cg00054890",1
"cg00054971",0.992963889088924
"cg00055052",0.732851416448113
"cg00055073",0.840222721847584
"cg00055233",0.584515891737773
"cg00055292",0.964518271282408
"cg00055341",0.955112828538338
"cg00055359",0.307932028089467
"cg00055434",0.831712072182617
"cg00055462",1
"cg00055510",0.452829346591625
"cg00055529",0.666253937846402
"cg00055555",1
"cg00055557",0.642619053894262
"cg00055603",0.416460821694282
"cg00055617",0.821335040496359
"cg00055679",0.649037161317287
"cg00055726",0.203403725575826
"cg00055764",0.600578593265833
"cg00055771",0.266385606291585
"cg00055811",0.659126313698469
"cg00055848",0.321422662304655
"cg00055881",0.941696753415705
"cg00055981",0.481139622675073
"cg00055986",0
"cg00056002",0.032778783646558
"cg00056066",0.272395253503051
"cg00056074",0.885558043812468
"cg00056202",0.340544875859261
"cg00056257",0.411904919191409
"cg00056268",0.517232123424332
"cg00056433",0.265290923222866
"cg00056489",0.733431533337706
"cg00056497",0.369331104877609
"cg00056541",0.787689244946112
"cg00056578",0.221281993797891
"cg00056624",0.0467130219678804
"cg00056628",0.67304318257721
"cg00056676",0.674617061840359
"cg00056719",0.997343819715201
"cg00056754",0.854369562419973
"cg00056767",0.624658399808834
"cg00056985",0.929543437556652
"cg00057092",0.472378192451892
"cg00057114",0.49586818562135
"cg00057208",0.924816229192805
"cg00057231",0.892844637509116
"cg00057240",0.062004869791868
"cg00057272",0.672051770817293
"cg00057317",0.579183484934434
"cg00057324",0.419639548601405
"cg00057393",0.652638577151003
"cg00057434",0.297190911607933
"cg00057476",0.552839859972453
"cg00057517",0.733160673179333
"cg00057569",0.525490441145553
"cg00057593",0.366780361999939
"cg00057603",0.735816453837612
"cg00057661",0.00435708830925662
"cg00057663",0.828599129100263
"cg00057667",0.488589559539907
"cg00057676",0.502946842506492
"cg00057700",0.440507011054173
"cg00057722",0.402869515346185
"cg00057791",0.395361966348187
"cg00057900",0.584624578645843
"cg00057966",0.405737911783806
"cg00058009",0.755917070342782
"cg00058026",0.0102566691795625
"cg00058113",0.727073480535876
"cg00058163",0.82825359795219
"cg00058291",0.383054199230817
"cg00058296",0.736527478664357
"cg00058299",0.0605401539769599
"cg00058329",0.768255478443518
"cg00058413",0.210676258914362
"cg00058449",0
"cg00058515",0.253700632392893
"cg00058644",0.842950936147734
"cg00058708",0.576113145005973
"cg00058771",0.710032807847192
"cg00058786",0.508372834002643
"cg00058799",0.857006307922613
"cg00058857",0.488488625904826
"cg00058879",0.776847539285069
"cg00058887",0.707516852231967
"cg00058923",0.690925671383529
"cg00058938",0.494922328221984
"cg00059015",0.568964686994019
"cg00059024",0.86197707823649
"cg00059034",1
"cg00059053",0.405476727990006
"cg00059089",0.0817106259764342
"cg00059161",0.482223886303929
"cg00059165",0.630865068037879
"cg00059225",0.339902986474658
"cg00059240",0.732942184515716
"cg00059246",0.101297270738477
"cg00059309",0.3533623011528
"cg00059374",0.99043320638426
"cg00059399",0.434602548235842
"cg00059424",0.851650839194185
"cg00059459",0.647629576936065
"cg00059643",0.911362541485943
"cg00059652",0.03913749702795
"cg00059662",0.584954817095265
"cg00059699",0.347371189201766
"cg00059707",0.788273664493228
"cg00059737",0.315523444669401
"cg00059740",0.345797245414664
"cg00059782",0.728445282238467
"cg00059854",0.837490597308499
"cg00059879",0.602312490068099
"cg00059911",0.533700055970268
"cg00059930",0.469266615015634
"cg00060061",0.211177802999002
"cg00060287",0.403257902740823
"cg00060304",0.480704889475561
"cg00060320",0.214471187417235
"cg00060374",0.679168819999399
"cg00060403",0.156665481955444
"cg00060484",0.816988976304928
"cg00060500",0.0726867709383245
"cg00060605",0.613268621951138
"cg00060606",0.640656847987334
"cg00060627",0.484089777204393
"cg00060641",0.908693368123954
"cg00060649",0.944613519280246
"cg00060715",0.684639480572693
"cg00060762",0.313577495142742
"cg00060800",0.134755366950848
"cg00060836",0.824680569432605
"cg00060880",0.881212963314202
"cg00060882",0.961515850163042
"cg00060933",0.672222777370565
"cg00060956",0.127949864907056
"cg00060975",0.674764342153277
"cg00061031",0.262531916125174
"cg00061039",0.428953491900714
"cg00061059",0.31707743430017
"cg00061086",0.547522961904794
"cg00061150",0.964993364321843
"cg00061185",0.122438777922477
"cg00061264",0.654044420747101
"cg00061306",0.1203183298314
"cg00061413",0.0672957254243105
"cg00061520",0.323959224055749
"cg00061551",0.186322994452546
"cg00061629",0.530707380703745
"cg00061635",0.816766054103866
"cg00061678",0.912777682165608
"cg00061679",0.331158730548517
"cg00061695",0.45980519846661
"cg00061764",0.448478693455529
"cg00061769",0.475480542358625
"cg00061792",0.471017328974684
"cg00061805",0.288665325734825
"cg00061811",0.0635024027477377
"cg00061860",0.281449212260661
"cg00061989",0.0621932590665508
"cg00062020",0
"cg00062070",0.426661172662039
"cg00062072",0.353651563719536
"cg00062119",0.541225699911219
"cg00062245",0.939864964345471
"cg00062282",1
"cg00062285",0.173511866052413
"cg00062312",0.837046942223722
"cg00062356",0.510105107212697
"cg00062367",0.443376629123283
"cg00062437",0.55281704209553
"cg00062592",0.793859242770221
"cg00062736",0.0260734610704539
"cg00062776",0.517490171728944
"cg00062873",0.14681173731958
"cg00063006",0.662299212317519
"cg00063040",0.109302148684157
"cg00063066",0.708382524775076
"cg00063077",0.361367802001766
"cg00063111",0.346337345734623
"cg00063144",0.606138101698077
"cg00063174",0.802837242474101
"cg00063246",0
"cg00063291",0.380422358555087
"cg00063346",0.790381135110877
"cg00063357",0.855977602669683
"cg00063369",0.687311896802054
"cg00063456",0.267433406145016
"cg00063471",0.438517473970015
"cg00063477",0.632382552640633
"cg00063503",0.430113152597278
"cg00063535",0.565801846048491
"cg00063567",0.505021445019189
"cg00063649",0.0133547060798065
"cg00063699",0.90567069699795
"cg00063703",0.313542433076226
"cg00063734",0.198595064145561
"cg00063744",0.690660416391278
"cg00063748",0.4043977266381
"cg00063773",0.964729132192731
"cg00063828",0.656637838347827
"cg00063909",0.288040747770682
"cg00063945",0.956563734308036
"cg00063979",0.873052882532427
"cg00063982",0.812355220973494
"cg00064020",0.487600716995822
"cg00064051",0.354127143187873
"cg00064080",0.898986340547193
"cg00064235",0.197607093643842
"cg00064255",0.92603491771129
"cg00064261",0.469708068412848
"cg00064284",0.289107295924969
"cg00064296",0.691253374121943
"cg00064336",0.387878516975415
"cg00064347",0.664739760542279
"cg00064415",0.143976754309632
"cg00064531",0.186087785343424
"cg00064589",0.730435839256102
"cg00064778",0.75422278006597
"cg00064840",0.453084405399749
"cg00064950",0.0553949182872371
"cg00065048",0.375893144674097
"cg00065071",0.404933524510534
"cg00065088",1
"cg00065215",0.482845238538409
"cg00065226",0.383277501952345
"cg00065302",0.494195696989924
"cg00065368",0.545693496257857
"cg00065385",0.705887863629219
"cg00065396",0.246840534900293
"cg00065408",0.946491464725058
"cg00065569",0.131843252859749
"cg00065570",0.607652089335078
"cg00065726",0.595705719891464
"cg00065905",0.369024611235222
"cg00065919",0.00313867523804961
"cg00065921",1
"cg00065935",0.569675917991435
"cg00065957",0.408486730032403
"cg00065998",0.790364227687519
"cg00066153",0.544328380678825
"cg00066184",0.739091118425556
"cg00066198",0.871672102227452
"cg00066239",0.597444153988046
"cg00066270",0
"cg00066351",0.307357847534381
"cg00066360",0.316355311550584
"cg00066449",0.0987886824694347
"cg00066468",0.193882787048186
"cg00066499",0.375411241750877
"cg00066508",0.44592605672154
"cg00066512",0.846005675428729
"cg00066554",0.683895910808472
"cg00066627",0.477241894483738
"cg00066663",0.173366846469365
"cg00066668",0.755143860997654
"cg00066671",0.170925337828853
"cg00066722",0.950099199598989
"cg00066729",0.138364312852881
"cg00066748",0.819589755868067
"cg00066750",0.613170692916059
"cg00066805",0.826911514827502
"cg00066816",0.0715500326127004
"cg00066817",0.841939608324667
"cg00066828",0.0978174356970302
"cg00066854",0.500527223554274
"cg00066919",0.492667600339927
"cg00066925",0.161962966855303
"cg00066942",0.322436169581777
"cg00067018",0.780646197557443
"cg00067032",0.172757165688147
"cg00067058",0.857526769996259
"cg00067102",0.24434123068613
"cg00067124",0.174695799378722
"cg00067126",0.298366778641511
"cg00067141",0.795744723872791
"cg00067196",0.601005284494378
"cg00067274",0.913475409722215
"cg00067365",0.226686528373191
"cg00067414",0.081354466163753
"cg00067471",0.701742612504331
"cg00067518",0.773544389946821
"cg00067528",0.0996650356765933
"cg00067538",0.897380267241109
"cg00067574",0.11294665934228
"cg00067576",0.0430500662126532
"cg00067588",0.623441744637573
"cg00067600",0.453023306201021
"cg00067606",0.233440383364442
"cg00067720",0.362609312717952
"cg00067742",0.215867360336868
"cg00067758",0.0526978038462598
"cg00067768",0.16798497565896
"cg00067814",0.634683683882076
"cg00067824",0.125586460671149
"cg00067884",0.710574073860739
"cg00068038",0.137575387706188
"cg00068102",0.519635200740778
"cg00068153",0.394005012044664
"cg00068155",0.481486240110842
"cg00068160",0.571833388297284
"cg00068305",0.405707578164672
"cg00068316",0.670905694555058
"cg00068377",0.568964240793185
"cg00068408",0.488981323330414
"cg00068412",0.362041030624994
"cg00068428",0.689671430354179
"cg00068433",0.169641879145314
"cg00068503",0.807277634234212
"cg00068621",0.143125732620618
"cg00068622",0.263619545048093
"cg00068684",0.651056235211927
"cg00068750",0.0786947846022134
"cg00068779",0.416131129699524
"cg00068810",0.99013304484015
"cg00068909",0.462166669920133
"cg00069002",0.00587814254992763
"cg00069003",0.589911381970916
"cg00069014",0.856836196154806
"cg00069017",0.163099462893881
"cg00069059",0.555604139506264
"cg00069242",0.567441155318605
"cg00069261",0.88187194231462
"cg00069309",0.373080048762577
"cg00069314",0.390917799577935
"cg00069391",0.854457225940815
"cg00069417",0.177840437464655
"cg00069432",0.704905972118937
"cg00069642",0.485360693321789
"cg00069771",0.129622393203873
"cg00069815",0.770748991651804
"cg00069860",0.415338446418747
"cg00069967",0.66971627879049
"cg00069969",0.86831681485142
"cg00070042",0.942720600106799
"cg00070052",0.0720455568970992
"cg00070162",0.962868638378298
"cg00070181",0.657926065575763
"cg00070235",0.44108826179345
"cg00070242",0.393429969325292
"cg00070318",0.100508863826224
"cg00070370",0.350705994223713
"cg00070383",0.789393672892479
"cg00070460",0
"cg00070529",0.143351451522964
"cg00070542",0.845329546625708
"cg00070680",0.647551844371362
"cg00070715",0.728543493711319
"cg00070814",0.168139479589414
"cg00070870",0.379400713486612
"cg00070899",0.670490755509409
"cg00070908",0.323596749536277
"cg00070912",0.741818823885873
"cg00071012",0
"cg00071026",0.284123118438363
"cg00071045",0.141720413489649
"cg00071051",0
"cg00071137",0.182233856712528
"cg00071161",0
"cg00071210",0.019518871735287
"cg00071241",0.411515266305637
"cg00071250",0.300316687673913
"cg00071265",0.484585999395246
"cg00071274",0.702709286749617
"cg00071360",0.706972523637167
"cg00071381",0.860912004695067
"cg00071391",0.243003249322371
"cg00071408",0.240617093996533
"cg00071442",0
"cg00071446",0.452217313013639
"cg00071565",0.421992346846734
"cg00071575",0.362553644237238
"cg00071618",0.373157859073539
"cg00071658",0.741542711545087
"cg00071727",0.764927509459837
"cg00071751",0.851856802427223
"cg00071869",0.101263878646923
"cg00071887",1
"cg00071950",0.596311697012676
"cg00071984",0.578470678817274
"cg00071998",0.347768970966275
"cg00072099",0.652537904701934
"cg00072216",0.460380636191029
"cg00072288",0.233013628164661
"cg00072369",0.129223815602959
"cg00072407",0.967888706400534
"cg00072426",0.411327234741723
"cg00072587",0.786165601455637
"cg00072675",0.177859411059422
"cg00072689",0.877437112729892
"cg00072711",0.21264052064566
"cg00072720",0.685140092009272
"cg00072799",0.0797033910490974
"cg00072839",0.465047109790467
"cg00072957",0.495835478793141
"cg00073003",0.63761177329225
"cg00073010",0
"cg00073090",0.599399785189884
"cg00073244",0.618890620404427
"cg00073380",0.983410303727034
"cg00073384",0.423570664354833
"cg00073460",0.585508507071253
"cg00073543",0.490530807911417
"cg00073549",0.671247140349759
"cg00073650",1
"cg00073713",0.416067385493944
"cg00073716",0.0143814547905236
"cg00073771",0.271605116799675
"cg00073780",0.591956830654394
"cg00073794",0.27610257174327
"cg00073837",0.341065318945351
"cg00074086",0.0456765749182566
"cg00074145",0.19529236835925
"cg00074184",0.367702244399923
"cg00074244",0.373255338642941
"cg00074313",0.300447342940175
"cg00074348",0.521985416425911
"cg00074365",0.903289994380664
"cg00074379",0.867878279782936
"cg00074415",0.217159477805394
"cg00074471",0.614360752756129
"cg00074638",0.306621856600029
"cg00074746",0.832538802735283
"cg00074771",0.770450099624977
"cg00074818",1
"cg00074851",0.997969408562113
"cg00075011",0.542065178379929
"cg00075103",0.721503820833034
"cg00075123",0.068000194379215
"cg00075192",0.801789115022018
"cg00075204",0.87953818722275
"cg00075467",0.6352724000937
"cg00075507",0.603720889893047
"cg00075589",0.903861532211926
"cg00075608",0
"cg00075615",0.70501893766296
"cg00075620",0.240521755571858
"cg00075634",0.226022428514353
"cg00075698",0
"cg00075768",0.021903802599723
"cg00075844",0.853360415355377
"cg00075920",0.0883987558664691
"cg00075956",0.778273092295421
"cg00075967",0.437698650755083
"cg00075975",0.506095575362288
"cg00076056",0.872653061161751
"cg00076195",0.525255724043214
"cg00076216",0.403511610103662
"cg00076307",0.182779323388248
"cg00076313",0.465891911187403
"cg00076325",0.741019758916155
"cg00076353",0.439651946653198
"cg00076487",0.106984302588527
"cg00076497",0
"cg00076538",0.525406968256265
"cg00076543",0.751999537421123
"cg00076555",0.49358147248094
"cg00076645",0.807399208238977
"cg00076653",0.278485387908116
"cg00076774",0.818215257127352
"cg00076797",0.440598651763632
"cg00076854",0.414425244154308
"cg00076880",0.160995309891043
"cg00076936",0.596714355361601
"cg00076998",0.265833947184809
"cg00077017",0.989452156027861
"cg00077281",0.594528485716783
"cg00077285",0.752305577673344
"cg00077297",0.874792245684033
"cg00077299",0.513812050274565
"cg00077312",0.806903370572007
"cg00077426",0.930874256540925
"cg00077450",0.26365344523993
"cg00077457",0.942301918524462
"cg00077477",0.381178748803311
"cg00077547",0.302145024488078
"cg00077566",0.614129262686024
"cg00077567",0.522364440991839
"cg00077586",0.721497213877616
"cg00077606",0.172986652897628
"cg00077738",0.159961819990103
"cg00077838",0.865797888058847
"cg00077877",0.580864105709894
"cg00077898",0.812380979604679
"cg00077904",0.240486523054929
"cg00078025",0.277578634816669
"cg00078085",0.0987815527075515
"cg00078194",0.0189680345942672
"cg00078221",0.5276612529556
"cg00078245",0.813945553499476
"cg00078259",0.988939337804814
"cg00078270",0.130509907094982
"cg00078299",0.0704667102074049
"cg00078318",1
"cg00078334",0.175170550511182
"cg00078348",0.238031458304287
"cg00078456",0.688972561845205
"cg00078513",0.479214563217127
"cg00078746",0.550091117323758
"cg00078759",0.551083908620202
"cg00078857",0.538057538006769
"cg00078861",0.396620175248011
"cg00078867",0.69109613826154
"cg00078911",0.398853963309927
"cg00078940",0.0832449198651912
"cg00078968",0.527106146929665
"cg00078996",0.380395982869731
"cg00079023",0.256711806426167
"cg00079056",0.656379227802034
"cg00079169",0.0930139207490318
"cg00079216",0.019291133190723
"cg00079219",0.244517114430072
"cg00079224",0.81854592053057
"cg00079302",0.712923046090886
"cg00079375",0.546185948745261
"cg00079388",0.0412325709845448
"cg00079477",0.231821372723527
"cg00079485",0.669880711221684
"cg00079551",0.481809695755611
"cg00079563",0.732288097040287
"cg00079598",0.400806301511971
"cg00079638",0.124827100557491
"cg00079764",0.920256741052489
"cg00079785",0.524727720678514
"cg00079891",0.925036456516626
"cg00079898",0.622986416995776
"cg00080012",0.259346490687997
"cg00080059",0.744945847822897
"cg00080060",0.51555775783798
"cg00080068",0.201895940000149
"cg00080081",0.908334319869117
"cg00080118",0.925675282191557
"cg00080123",0.245732326807977
"cg00080125",0.766657050230422
"cg00080148",0
"cg00080188",0.330889166507312
"cg00080252",1
"cg00080312",0.996931323540147
"cg00080333",0.487463777191873
"cg00080418",0.895235072079879
"cg00080423",0.967499320369425
"cg00080682",0.825707852677143
"cg00080706",0.221096128086196
"cg00080972",0.438334285245135
"cg00080987",0.520158263195447
"cg00081019",0.439105959641632
"cg00081046",0.807226511974325
"cg00081084",0.195988661437233
"cg00081087",0.777464173945279
"cg00081105",0.698290570838579
"cg00081141",0.76368808355091
"cg00081251",0.335774350045607
"cg00081324",0.843407749412694
"cg00081347",0.561482407234289
"cg00081404",0.69649941893478
"cg00081417",0.245918291605442
"cg00081439",0.906449508395207
"cg00081445",0.463480943318737
"cg00081465",0.446821701360819
"cg00081574",0.730885382004177
"cg00081602",0.831379941834076
"cg00081666",0.110358647751325
"cg00081714",0.547384289736032
"cg00081729",0.102438623568028
"cg00081799",0.16291246382577
"cg00081827",0.568587989077067
"cg00081835",0.364637724043303
"cg00081852",0.0343039776109358
"cg00081919",0.0195925411550016
"cg00081935",0.635291622556744
"cg00081975",0.711525851113322
"cg00082140",0.581995414809124
"cg00082178",0.65830335690738
"cg00082182",0.883156079601802
"cg00082219",0.331731421733847
"cg00082235",0.103923837723505
"cg00082285",0.37160064415506
"cg00082310",0.160708282371077
"cg00082384",0.45426189672418
"cg00082411",0.822882326422304
"cg00082426",0.0131077041386042
"cg00082491",0.690084123941634
"cg00082497",0.388782616169004
