"","Patientx"
"cg00038233",0.871452025421492
"cg00038239",0.959143754743642
"cg00038298",0.529608301584672
"cg00038342",0.732956931227347
"cg00038436",0.813531717645169
"cg00038446",0.481282697330979
"cg00038584",0.220539896610933
"cg00038665",0.918928912376084
"cg00038675",0.320621830698768
"cg00038711",0.203041578352437
"cg00038736",0.0512229252650051
"cg00038857",0.54769545626644
"cg00038877",0.705820932658262
"cg00039016",0.504055216346878
"cg00039044",0.529182189095202
"cg00039057",0.102396855721038
"cg00039070",0.967199019003711
"cg00039129",0.688277363825495
"cg00039147",0.968027672509552
"cg00039176",0.474592404308565
"cg00039177",0.315772310654589
"cg00039326",0.819555931838774
"cg00039385",0.710877295781251
"cg00039441",0.778970742086234
"cg00039463",0.648907196142904
"cg00039478",0.177849966991592
"cg00039480",0.944679177977148
"cg00039489",0.695523584926565
"cg00039505",0.695970235819842
"cg00039564",0.131461046506969
"cg00039627",0.21478938674629
"cg00039793",0.93278694788759
"cg00039794",0.793609468481655
"cg00039801",0.833447600485327
"cg00039864",0.260357822031407
"cg00039936",0.970583605942096
"cg00039960",0.451767454640415
"cg00040007",0.621175793313039
"cg00040008",0.530685112424603
"cg00040013",1
"cg00040016",0.298340970822699
"cg00040027",0.68020375889679
"cg00040047",0.259265823183285
"cg00040067",0.548077797864482
"cg00040103",0.0535375686981152
"cg00040268",0.304443254748711
"cg00040312",0.221033331607268
"cg00040322",0.469948288493288
"cg00040367",0.396268897184547
"cg00040380",0.110410241727998
"cg00040411",0.720978695614314
"cg00040419",0.122297068348461
"cg00040423",0.139157532494034
"cg00040426",0.474004718157649
"cg00040427",0.714567155795843
"cg00040446",0.0908764626301484
"cg00040455",0.102893746759393
"cg00040466",0.520863300605221
"cg00040486",0.511235556982854
"cg00040530",0.486356050752353
"cg00040566",0.452732577530069
"cg00040569",0.671802503374474
"cg00040575",0.314188510886871
"cg00040588",0.969711669818424
"cg00040590",0.0402096616203105
"cg00040646",0.246990849155218
"cg00040708",0.513148094219998
"cg00040749",0.571170104071183
"cg00040837",0.0810272668014925
"cg00040861",0.897706622138956
"cg00040862",0.84579972300974
"cg00040873",0.442168540973228
"cg00040923",0.901925167670937
"cg00040945",0.825024001214073
"cg00040986",0.254580823866736
"cg00041014",0.921258768392922
"cg00041047",0.632264097801003
"cg00041084",0.271329029815262
"cg00041270",0.967974867988531
"cg00041311",0.46739811413051
"cg00041328",0.44549411007791
"cg00041368",0.76693688307417
"cg00041401",0.50848633948194
"cg00041467",0.253485908780822
"cg00041564",0.884629295911944
"cg00041575",0.0199531079886636
"cg00041599",0.624153824233113
"cg00041636",0.938031532895675
"cg00041641",0.373205258800848
"cg00041666",0.325284159460069
"cg00041759",1
"cg00041865",0.460651869850165
"cg00041872",0.271647214549156
"cg00041873",0.981501554899816
"cg00041898",0.157432789024618
"cg00041901",0.414558495040393
"cg00041989",0.226367130491955
"cg00042059",0.491853791055937
"cg00042081",1
"cg00042144",0.0870864035712451
"cg00042156",0.774605089724173
"cg00042186",0.244659252504342
"cg00042208",0.645679338938276
"cg00042246",0.327126792334952
"cg00042254",0.0350833505887439
"cg00042263",0.224753752180551
"cg00042325",0.532619930256708
"cg00042335",0.806349460687764
"cg00042341",0.688771322049284
"cg00042356",0.260676528572106
"cg00042409",0.779797446125044
"cg00042478",0.0978013515059285
"cg00042568",0.330757843269682
"cg00042611",0.907404510979223
"cg00042657",0.981519283170486
"cg00042683",0.875598328612171
"cg00042837",0.679155822020082
"cg00042874",0.638682176056292
"cg00042882",0.265936521164121
"cg00042914",0.891294180128641
"cg00043004",0.978437895971858
"cg00043005",0.492759760690882
"cg00043043",0
"cg00043076",0.19431401046182
"cg00043080",0.077514078105962
"cg00043095",0.48877420226552
"cg00043284",0.447109776274619
"cg00043324",0.848625292244313
"cg00043364",0.154277325828101
"cg00043371",0.371884545173911
"cg00043379",0.773792792247217
"cg00043444",0.411011306740565
"cg00043510",0.866796835907812
"cg00043524",0.408985212804037
"cg00043564",0.493611973895954
"cg00043591",0.348529923742735
"cg00043599",0.977873806145239
"cg00043788",0.0400976307321701
"cg00043790",0.911039562914547
"cg00043792",0.588804662288851
"cg00043800",0.868583891404749
"cg00043819",0.763155319517542
"cg00043949",0.732341161618051
"cg00044050",0.0627380955086147
"cg00044097",0.0733064227543489
"cg00044107",1
"cg00044170",0.557857163921228
"cg00044245",0.663420379850022
"cg00044289",0.742348024974585
"cg00044299",0.705508129783096
"cg00044318",0.515155650723615
"cg00044354",0.065897725806209
"cg00044372",0.32016332940226
"cg00044463",0.129657506544428
"cg00044466",0.865996014340554
"cg00044501",0.511752206480597
"cg00044505",0.528233099615855
"cg00044665",0.902210691090126
"cg00044729",0.385383528382733
"cg00044796",0.57542813126751
"cg00044871",0.264514654133959
"cg00044950",0.240618795829157
"cg00044995",0.0568153538217346
"cg00045061",0.733866257940805
"cg00045070",0.815631535715944
"cg00045114",0.360102820570738
"cg00045118",0.32394141273521
"cg00045190",0.599139304268858
"cg00045227",0.176323565007145
"cg00045275",0.552004594007623
"cg00045303",1
"cg00045439",0.649494043704627
"cg00045515",0.887246332288183
"cg00045532",0.219918686365268
"cg00045607",0.311271448655393
"cg00045689",0.517241827555885
"cg00045690",0.566796611452917
"cg00045748",0.31206937850324
"cg00045753",0.376628386587632
"cg00045762",0.636442419154921
"cg00045787",0.361523250593862
"cg00045900",0.642390036027016
"cg00045902",0.363654505193767
"cg00045910",0.82576059606088
"cg00046018",0.952897138502803
"cg00046021",0.68052009954183
"cg00046026",0.932453122418025
"cg00046041",0.583607184323168
"cg00046099",0.260478211382013
"cg00046105",0
"cg00046156",0.444852873181386
"cg00046336",0.0569830833708767
"cg00046410",0.849908908308533
"cg00046499",0.289671691783784
"cg00046537",0.234642210668457
"cg00046560",0.663803417359498
"cg00046623",0.81036772141293
"cg00046625",0.838863623308709
"cg00046744",0.825356809733332
"cg00046802",0.432771668787747
"cg00046815",0.795889028080866
"cg00046899",0.432505246747633
"cg00046913",0.388384860030249
"cg00046991",1
"cg00047050",0.187494393712216
"cg00047052",0.111503470462036
"cg00047079",0.734708261124293
"cg00047147",0.119490967721994
"cg00047162",0.712307163199158
"cg00047185",0.267251948073185
"cg00047287",0.939132172057483
"cg00047338",0.511323029140792
"cg00047469",0.413446944445798
"cg00047501",0.757378458518858
"cg00047532",0.222252748216127
"cg00047553",0.594767725565863
"cg00047683",0.603646762574899
"cg00047694",0.604347969494861
"cg00047753",0.226783615055058
"cg00047815",0.54408361303236
"cg00047843",0.66402747517826
"cg00047844",0.27628530925656
"cg00048178",0.246789585959175
"cg00048370",0.165726474794132
"cg00048381",0.558646615931112
"cg00048436",0.693367623156617
"cg00048697",0.0836642413459636
"cg00048705",0.548392895100034
"cg00048743",0.187849009014964
"cg00048746",0.862936391677649
"cg00048759",1
"cg00048832",0.196170835357086
"cg00048838",0.314317734741353
"cg00049033",1
"cg00049047",0.761827519837094
"cg00049102",0.374117656026233
"cg00049156",0.509383525615636
"cg00049253",0.350673283070718
"cg00049286",0.558791589930762
"cg00049323",0.848476161842188
"cg00049330",0.640913676831634
"cg00049380",0.506232227895798
"cg00049382",0.44880778977792
"cg00049400",0.43580230590253
"cg00049411",0.284933135194451
"cg00049440",0.507289807951482
"cg00049475",0.659068849764189
"cg00049502",0.797876108428911
"cg00049595",0.701788334352808
"cg00049616",0.0587306617726316
"cg00049664",0.402214755369231
"cg00049691",0.53708817233764
"cg00049709",0.210550082062228
"cg00049718",0.635830597344079
"cg00049729",0.965617407070857
"cg00049868",0
"cg00049883",0.88794975273673
"cg00049892",0.281114874837413
"cg00049894",0.691131077523208
"cg00049947",0.0938627023240914
"cg00049973",0.312313467768182
"cg00050133",0.625799031741535
"cg00050152",0.731817614061622
"cg00050224",0.982627563222504
"cg00050247",0.250806210139966
"cg00050250",0.414089572647189
"cg00050271",0.551187541607581
"cg00050289",0.86813055527679
"cg00050294",0.316753561725661
"cg00050312",0.388228321547531
"cg00050336",0.304068587589786
"cg00050375",0.860622735451781
"cg00050402",0.511109598917155
"cg00050482",0
"cg00050496",1
"cg00050555",0.666666680018057
"cg00050590",0.223885158210842
"cg00050618",0.822029224177585
"cg00050654",0.572635589826622
"cg00050692",0.237940081614829
"cg00050792",0.290574285889886
"cg00050872",0.611088779998484
"cg00050873",0.677835545788748
"cg00050938",0.0942779332624754
"cg00050984",0.901782665288469
"cg00051068",0.444239737286169
"cg00051154",0.42663986185139
"cg00051179",0.421297123714399
"cg00051307",0.761310390274203
"cg00051371",0.53745052634871
"cg00051483",0.864687592508283
"cg00051510",0.577185166398995
"cg00051546",0.84147063848817
"cg00051590",0.498161242501612
"cg00051595",0.526087481536599
"cg00051623",0.111320667516845
"cg00051662",0.713010432577309
"cg00051704",0.098630354587772
"cg00051782",0.596268163871634
"cg00051818",0.747764538810129
"cg00051952",0.417206380546138
"cg00051979",0.610511807505008
"cg00052046",0.192994867519391
"cg00052246",0.766115405163369
"cg00052290",0.441876622036819
"cg00052385",0.619710538464032
"cg00052422",0.527729248849161
"cg00052433",0.568199097085363
"cg00052482",0.156228930620318
"cg00052550",0.0215958295555724
"cg00052561",0.0759599548999455
"cg00052578",1
"cg00052588",0.759799344842326
"cg00052626",0.118929139761161
"cg00052665",0.244617119598083
"cg00052684",0.869660827004551
"cg00052772",0.466063509248463
"cg00052853",0.50461030919566
"cg00052903",0.721754975784416
"cg00052932",0.409973108147726
"cg00052964",0.885055576190643
"cg00053010",0.357359155620188
"cg00053063",0.415651403201369
"cg00053073",0.558254927352617
"cg00053086",0.298174090967336
"cg00053135",0.383752857100437
"cg00053261",0.422958178638573
"cg00053292",0.155802769541037
"cg00053361",0.608346010124839
"cg00053373",0.33931142018372
"cg00053393",0.786416324492522
"cg00053507",0.638792038061072
"cg00053536",0.646747549603474
"cg00053647",1
"cg00053661",0.415699331968311
"cg00053728",0.573289420618849
"cg00053755",0.659266204186114
"cg00053769",0.912019606511714
"cg00053851",0.313209640765472
"cg00053870",0.946331669056024
"cg00053916",0.89915184258142
"cg00053927",0.503305946392835
"cg00054173",0
"cg00054197",0.911679169908781
"cg00054210",0.987983307000966
"cg00054243",0.969638116478774
"cg00054248",0.246141962374828
"cg00054301",0.176502290358178
"cg00054352",0.732722287757743
"cg00054408",0.779347324005699
"cg00054409",0.615336599582409
"cg00054472",0.120091906317136
"cg00054496",0.0560001664377646
"cg00054511",0.458373737622514
"cg00054525",0.0457909383322489
"cg00054572",0.824547377118086
"cg00054639",0.522102146413802
"cg00054692",0.589226423651606
"cg00054702",0.519723273179262
"cg00054706",0.33902661120069
"cg00054741",0.269756232613798
"cg00054771",0.190702828796466
"cg00054774",0
"cg00054791",0.857121541548483
"cg00054890",1
"cg00054971",1
"cg00055052",0.77971865624418
"cg00055073",0.791536011339738
"cg00055233",0.731029595395796
"cg00055292",1
"cg00055341",0.944964967987051
"cg00055359",0.345380468786882
"cg00055434",0.692322900020139
"cg00055462",1
"cg00055510",0.466566846356656
"cg00055529",0.676425040687209
"cg00055555",1
"cg00055557",0.608762004133996
"cg00055603",0.493156050739706
"cg00055617",0.764296964178338
"cg00055679",0.533432449409847
"cg00055726",0.353591667743206
"cg00055764",0.595209019253415
"cg00055771",0.441591873472874
"cg00055811",0.628948012619271
"cg00055848",0.379086300709103
"cg00055881",0.938059843220214
"cg00055981",0.452290312542593
"cg00055986",0.0257507837991733
"cg00056002",0.0697608111959401
"cg00056066",0.254247317730494
"cg00056074",0.885014071693189
"cg00056202",0.32133751362052
"cg00056257",0.466683868582245
"cg00056268",0.614742473576511
"cg00056433",0.257293367115336
"cg00056489",0.61736955458514
"cg00056497",0.374916048808539
"cg00056541",0.903855006691476
"cg00056578",0.16415459760165
"cg00056624",0.117801455193027
"cg00056628",0.723073982367489
"cg00056676",0.765323133274876
"cg00056719",0.984524235333834
"cg00056754",0.74955992127649
"cg00056767",0.637146966113527
"cg00056985",0.843337559813303
"cg00057092",0.504260621846626
"cg00057114",0.520831825268354
"cg00057208",0.947002091134412
"cg00057231",0.962576879030048
"cg00057240",0.0246535547973697
"cg00057272",0.578979328655719
"cg00057317",0.41068241042435
"cg00057324",0.665552855873848
"cg00057393",0.71872270128879
"cg00057434",0.299247038727107
"cg00057476",0.63835743106876
"cg00057517",0.754197209028236
"cg00057569",0.485410631298435
"cg00057593",0.417684586874071
"cg00057603",0.702100209912312
"cg00057661",0.0685504654445287
"cg00057663",0.709505192794291
"cg00057667",0.472333632363587
"cg00057676",0.465911283035226
"cg00057700",0.263941328857875
"cg00057722",0.397508338993451
"cg00057791",0.232900451870969
"cg00057900",0.505995638967187
"cg00057966",0.449485980482124
"cg00058009",0.682839770917718
"cg00058026",0
"cg00058113",0.65891830958598
"cg00058163",0.979882894342457
"cg00058291",0.392571613544497
"cg00058296",0.820293438936087
"cg00058299",0.144458731266434
"cg00058329",0.797787360743889
"cg00058413",0.225651602800183
"cg00058449",0.143541244512546
"cg00058515",0.203316551718925
"cg00058644",0.704220437131998
"cg00058708",0.555306128521032
"cg00058771",0.637940001965519
"cg00058786",0.589004024841837
"cg00058799",0.774866075386104
"cg00058857",0.387342324493334
"cg00058879",0.658379163383645
"cg00058887",0.603041876187087
"cg00058923",0.940914065361044
"cg00058938",0.47105072069762
"cg00059015",0.5018859342119
"cg00059024",0.893930034727758
"cg00059034",0.945120655973259
"cg00059053",0.468115466095323
"cg00059089",0.0725842516502888
"cg00059161",0.45917930494503
"cg00059165",0.667354500735659
"cg00059225",0.44431942538367
"cg00059240",0.747959240212945
"cg00059246",0.106440300828492
"cg00059309",0.50708514418356
"cg00059374",0.918300136992799
"cg00059399",0.505825915385373
"cg00059424",0.722143295501003
"cg00059459",0.609566280764101
"cg00059643",0.882876307709158
"cg00059652",0.129105748445003
"cg00059662",0.401581036966541
"cg00059699",0.256050484138442
"cg00059707",0.773739252185579
"cg00059737",0.390117836329912
"cg00059740",0.297738913471946
"cg00059782",0.820276957211919
"cg00059854",0.811148704782718
"cg00059879",0.657131525794795
"cg00059911",0.503706553675956
"cg00059930",0.670367091139181
"cg00060061",0.206235851002673
"cg00060287",0.460498980219102
"cg00060304",0.298920388271023
"cg00060320",0.445658749081997
"cg00060374",0.779175152707675
"cg00060403",0.100466093117508
"cg00060484",0.855028954587932
"cg00060500",0
"cg00060605",0.596274120616578
"cg00060606",0.587044122278941
"cg00060627",0.427724334687491
"cg00060641",0.944945048220556
"cg00060649",0.831943987275509
"cg00060715",0.716939285849125
"cg00060762",0.28220796917897
"cg00060800",0.181091662576693
"cg00060836",0.774816526168036
"cg00060880",0.843264071684449
"cg00060882",0.992781130708568
"cg00060933",0.68027605199639
"cg00060956",0.184667266239493
"cg00060975",0.469572161420036
"cg00061031",0.216744789715839
"cg00061039",0.371689897783013
"cg00061059",0.462300122923802
"cg00061086",0.549912808197011
"cg00061150",0.937635728854061
"cg00061185",0.0924538623194741
"cg00061264",0.73704760895937
"cg00061306",0.128065351050682
"cg00061413",0.0761498783653209
"cg00061520",0.334781172195184
"cg00061551",0.205362366514658
"cg00061629",0.502955420211633
"cg00061635",0.79146535966734
"cg00061678",0.945016572841728
"cg00061679",0.380714892385427
"cg00061695",0.671892605149109
"cg00061764",0.557448312486079
"cg00061769",0.499248522144971
"cg00061792",0.501716289434887
"cg00061805",0.327080071017576
"cg00061811",0.0727378289398448
"cg00061860",0.379589080990158
"cg00061989",0.0615857060971376
"cg00062020",0
"cg00062070",0.474275955505326
"cg00062072",0.38359500632837
"cg00062119",0.493194815952904
"cg00062245",0.784961394078555
"cg00062282",0.984276161272208
"cg00062285",0.238106319848014
"cg00062312",0.852361556256737
"cg00062356",0.49973707798453
"cg00062367",0.437811392530918
"cg00062437",0.64110751557138
"cg00062592",0.653139917296189
"cg00062736",0
"cg00062776",0.578867070305106
"cg00062873",0.080947069896495
"cg00063006",0.695248381943756
"cg00063040",0.0963821151375323
"cg00063066",0.780146958808673
"cg00063077",0.137609688827653
"cg00063111",0.445285148743818
"cg00063144",0.48004376942786
"cg00063174",0.848845487328075
"cg00063246",0
"cg00063291",0.262596109762019
"cg00063346",0.633043194525743
"cg00063357",0.890148667261805
"cg00063369",0.750732507068194
"cg00063456",0.252775295954437
"cg00063471",0.446603311289811
"cg00063477",0.536621952780918
"cg00063503",0.423325661170285
"cg00063535",0.623155004591211
"cg00063567",0.528508926939839
"cg00063649",0.0199982569496484
"cg00063699",0.946047626737148
"cg00063703",0.191304235838134
"cg00063734",0.216742155299868
"cg00063744",0.617028155407185
"cg00063748",0.402192407178211
"cg00063773",0.943426571551029
"cg00063828",0.626428491760891
"cg00063909",0.293309609351109
"cg00063945",0.923725722520809
"cg00063979",0.694376630072378
"cg00063982",0.69680434068224
"cg00064020",0.62607080302
"cg00064051",0.408426044841515
"cg00064080",0.839850652196923
"cg00064235",0.169667670199945
"cg00064255",0.936656686653506
"cg00064261",0.436236489193963
"cg00064284",0.0963978161902787
"cg00064296",0.723861002904767
"cg00064336",0.270323840154238
"cg00064347",0.773152644289534
"cg00064415",0.109817519584222
"cg00064531",0.201847109981999
"cg00064589",0.669707396803899
"cg00064778",0.923268507795784
"cg00064840",0.463717337846061
"cg00064950",0.0930100829170397
"cg00065048",0.33186099116972
"cg00065071",0.485463296472762
"cg00065088",0.985979107075225
"cg00065215",0.481198203864108
"cg00065226",0.282703858619993
"cg00065302",0.486392830688032
"cg00065368",0.505516180119893
"cg00065385",0.530489490675652
"cg00065396",0.253536969265877
"cg00065408",0.977422534905758
"cg00065569",0.0740559367096727
"cg00065570",0.622167817541616
"cg00065726",0.693168318165514
"cg00065905",0.460931764466518
"cg00065919",0.171259519948979
"cg00065921",1
"cg00065935",0.549731949185765
"cg00065957",0.455199345417682
"cg00065998",0.581976421392453
"cg00066153",0.482636565763191
"cg00066184",0.73636098845697
"cg00066198",0.92485828239065
"cg00066239",0.555327104838438
"cg00066270",0.0128363230749985
"cg00066351",0.301808964304601
"cg00066360",0.364828317069933
"cg00066449",0.00400429379187476
"cg00066468",0.239506109649239
"cg00066499",0.34717216096055
"cg00066508",0.235500293261315
"cg00066512",0.749559336469874
"cg00066554",0.616700447343286
"cg00066627",0.435721784264762
"cg00066663",0.23350754801306
"cg00066668",0.658114827995132
"cg00066671",0.184358506056553
"cg00066722",0.890288413190314
"cg00066729",0.189528699483258
"cg00066748",0.876647547945486
"cg00066750",0.515919517738121
"cg00066805",0.789162073086347
"cg00066816",0.108649109476804
"cg00066817",0.807730983313681
"cg00066828",0.124252161131245
"cg00066854",0.370258256352622
"cg00066919",0.506186590856946
"cg00066925",0.0851268149698051
"cg00066942",0.329661897161742
"cg00067018",0.79652583102058
"cg00067032",0.199959168196202
"cg00067058",0.916203502549253
"cg00067102",0.278865302372115
"cg00067124",0.219876892621278
"cg00067126",0.224385605985676
"cg00067141",0.837057360892586
"cg00067196",0.590760762193477
"cg00067274",0.933153701599545
"cg00067365",0.196332115059141
"cg00067414",0.102365316671314
"cg00067471",0.527167547942
"cg00067518",0.724934872916906
"cg00067528",0.135908285639753
"cg00067538",0.994580492550074
"cg00067574",0.119128324326191
"cg00067576",0
"cg00067588",0.741126241053691
"cg00067600",0.435513594856246
"cg00067606",0.0885964186945331
"cg00067720",0.301602245654294
"cg00067742",0.306606612313444
"cg00067758",0.0533596638373378
"cg00067768",0.100552111785333
"cg00067814",0.492731164940548
"cg00067824",0
"cg00067884",0.476696373724241
"cg00068038",0.173633371489974
"cg00068102",0.473285864739356
"cg00068153",0.227922485336435
"cg00068155",0.484511566118762
"cg00068160",0.484101304105725
"cg00068305",0.496209651940938
"cg00068316",0.699629944762297
"cg00068377",0.701208574003094
"cg00068408",0.568411046639328
"cg00068412",0.543231521393209
"cg00068428",0.615986957251957
"cg00068433",0.123961182331231
"cg00068503",0.927749424521134
"cg00068621",0.135732936758829
"cg00068622",0.244215004617245
"cg00068684",0.477279907294313
"cg00068750",0.0740814647027177
"cg00068779",0.548410807346241
"cg00068810",0.916183101872562
"cg00068909",0.346927577442099
"cg00069002",0
"cg00069003",0.448197597852228
"cg00069014",0.925379350200042
"cg00069017",0.128277478220885
"cg00069059",0.359835184604927
"cg00069242",0.643830267139319
"cg00069261",0.857874726415064
"cg00069309",0.400797548908284
"cg00069314",0.385804567465539
"cg00069391",1
"cg00069417",0.155021844734309
"cg00069432",0.709144716678544
"cg00069642",0.433634553091806
"cg00069771",0.146163253680487
"cg00069815",0.823690997676543
"cg00069860",0.574359775107978
"cg00069967",0.638694157612728
"cg00069969",0.763554560225824
"cg00070042",0.960923066516776
"cg00070052",0.177257711035126
"cg00070162",1
"cg00070181",0.67488732761376
"cg00070235",0.481442699307414
"cg00070242",0.479720998270473
"cg00070318",0.106754594499033
"cg00070370",0.220214655670318
"cg00070383",0.766304936713874
"cg00070460",0.0278599176359165
"cg00070529",0.15706885047345
"cg00070542",0.878835184703092
"cg00070680",0.828146614034767
"cg00070715",0.627605426304443
"cg00070814",0.110304294784084
"cg00070870",0.391289008321863
"cg00070899",0.596153762003355
"cg00070908",0.311369902926415
"cg00070912",0.761111133944539
"cg00071012",0.0883453948170622
"cg00071026",0.300580144754868
"cg00071045",0.218760998072019
"cg00071051",0.0480603119749686
"cg00071137",0.127500221846037
"cg00071161",0.05172145857857
"cg00071210",0.0817452488963159
"cg00071241",0.257738013069015
"cg00071250",0.255271384737008
"cg00071265",0.483323332186975
"cg00071274",0.764308520579805
"cg00071360",0.724396277003544
"cg00071381",0.735144637381816
"cg00071391",0.261005888604887
"cg00071408",0.306960351415204
"cg00071442",0.346794308784997
"cg00071446",0.462617666967122
"cg00071565",0.702847975382419
"cg00071575",0.475995615769987
"cg00071618",0.395022197048733
"cg00071658",0.658570343202021
"cg00071727",0.815150731468276
"cg00071751",0.85021382176322
"cg00071869",0.284754964338196
"cg00071887",0.931419904431856
"cg00071950",0.640212338424783
"cg00071984",0.505782393096241
"cg00071998",0.148153760467327
"cg00072099",0.664533221386285
"cg00072216",0.51931944166906
"cg00072288",0.132177584020693
"cg00072369",0.167919933687059
"cg00072407",0.972807161585712
"cg00072426",0.499650573967216
"cg00072587",0.750962389936049
"cg00072675",0.213671662924311
"cg00072689",0.944859271419047
"cg00072711",0.225244118081254
"cg00072720",0.721725601015497
"cg00072799",0.0672929127349237
"cg00072839",0.508887441574738
"cg00072957",0.457779122931249
"cg00073003",0.540786020467391
"cg00073010",0
"cg00073090",0.530957487007486
"cg00073244",0.523015127671609
"cg00073380",0.936971634809435
"cg00073384",0.237208967403735
"cg00073460",0.535960399712683
"cg00073543",0.562803468248549
"cg00073549",0.695835905822965
"cg00073650",0.70462013970932
"cg00073713",0.455294314436106
"cg00073716",0
"cg00073771",0.264527024877575
"cg00073780",0.538483841157023
"cg00073794",0.386057973417121
"cg00073837",0.372602067466851
"cg00074086",0.0288238497952224
"cg00074145",0.129289346559159
"cg00074184",0.350100427173638
"cg00074244",0.36489550633802
"cg00074313",0.0817838603161334
"cg00074348",0.541552676278368
"cg00074365",0.881917629906426
"cg00074379",0.820268302354352
"cg00074415",0.300418045110912
"cg00074471",0.531854038080127
"cg00074638",0.0639059603676887
"cg00074746",0.907519350882086
"cg00074771",0.861127094360471
"cg00074818",0.777620964823407
"cg00074851",0.964806586535159
"cg00075011",0.534769628107478
"cg00075103",0.720596135910579
"cg00075123",0.0675775923690353
"cg00075192",0.683673853584608
"cg00075204",0.86885626454277
"cg00075467",0.631244101434539
"cg00075507",0.591045349356755
"cg00075589",0.945164171051868
"cg00075608",0
"cg00075615",0.846769487528936
"cg00075620",0.183187604580683
"cg00075634",0.253027866980238
"cg00075698",0.0962878323135089
"cg00075768",0.0568493547390231
"cg00075844",0.972040956372061
"cg00075920",0.301427739766308
"cg00075956",0.866445483098078
"cg00075967",0.376072306302416
"cg00075975",0.564207572006698
"cg00076056",0.858973932694029
"cg00076195",0.538827802398732
"cg00076216",0.436319786928031
"cg00076307",0.0853595048202306
"cg00076313",0.31576579654383
"cg00076325",0.717730911616202
"cg00076353",0.409386819532141
"cg00076487",0
"cg00076497",0.085080939083034
"cg00076538",0.457875638722043
"cg00076543",0.744846693876321
"cg00076555",0.503558522733664
"cg00076645",0.800368328129196
"cg00076653",0.360523545972851
"cg00076774",0.849126910124826
"cg00076797",0.321966207177192
"cg00076854",0.508803469459388
"cg00076880",0.0854016831845241
"cg00076936",0.639694322642154
"cg00076998",0.31575667157967
"cg00077017",0.917091802367737
"cg00077281",0.645056553845549
"cg00077285",0.862717629498285
"cg00077297",0.952082504472642
"cg00077299",0.647558771891345
"cg00077312",0.880152941381778
"cg00077426",0.824984946599072
"cg00077450",0.396651321348205
"cg00077457",0.994207973037804
"cg00077477",0.429523995307594
"cg00077547",0.30653612799819
"cg00077566",0.652167725946517
"cg00077567",0.468155965569773
"cg00077586",1
"cg00077606",0.152770187828818
"cg00077738",0.255475575993277
"cg00077838",0.779233054755539
"cg00077877",0.396669721046928
"cg00077898",0.766495871850787
"cg00077904",0.320209949537774
"cg00078025",0.0310615493278262
"cg00078085",0.104884207711898
"cg00078194",0.121271714286618
"cg00078221",0.601720856292304
"cg00078245",0.895684157160253
"cg00078259",0.910524193859051
"cg00078270",0.187276610397694
"cg00078299",0.0266722624908819
"cg00078318",0.995000772468965
"cg00078334",0.135331595774538
"cg00078348",0.240098900916687
"cg00078456",0.500036935804415
"cg00078513",0.427183886849274
"cg00078746",0.511965911136096
"cg00078759",0.357419166701573
"cg00078857",0.4728342710607
"cg00078861",0.446329960503639
"cg00078867",0.772309564826556
"cg00078911",0.546945213123415
"cg00078940",0.0944117346919525
"cg00078968",0.496537391332979
"cg00078996",0.374618350891223
"cg00079023",0.175378591308377
"cg00079056",0.644424290824309
"cg00079169",0.105642499962019
"cg00079216",0.0667710158366124
"cg00079219",0.289494431597358
"cg00079224",0.838735589829699
"cg00079302",0.566390100987629
"cg00079375",0.579508972705608
"cg00079388",0.00498607768899886
"cg00079477",0.248983587926903
"cg00079485",0.649501309066517
"cg00079551",0.427147350657049
"cg00079563",0.751729477393192
"cg00079598",0.563358983030169
"cg00079638",0.108329443858622
"cg00079764",0.991185052846427
"cg00079785",0.563860646762545
"cg00079891",0.850986329393599
"cg00079898",0.683874726756148
"cg00080012",0.171314391722671
"cg00080059",0.784275268546814
"cg00080060",0.498468266566423
"cg00080068",0.20968506117269
"cg00080081",0.865886618934601
"cg00080118",0.985701582768019
"cg00080123",0.27829613129228
"cg00080125",0.759046573800847
"cg00080148",0.0480501188270054
"cg00080188",0.408318693054131
"cg00080252",0.960786638100173
"cg00080312",0.956458873505737
"cg00080333",0.473570005058214
"cg00080418",0.98760642785496
"cg00080423",0.926998912199117
"cg00080682",0.820160784322477
"cg00080706",0.314392562697129
"cg00080972",0.351056168872083
"cg00080987",0.488399388016108
"cg00081019",0.413752519777961
"cg00081046",0.732127262693835
"cg00081084",0.318775773834159
"cg00081087",0.819896297824944
"cg00081105",0.63483705940529
"cg00081141",0.930344776834679
"cg00081251",0.278203921632434
"cg00081324",1
"cg00081347",0.522167190258743
"cg00081404",0.714906715400318
"cg00081417",0.131283129019367
"cg00081439",1
"cg00081445",0.386729620950529
"cg00081465",0.42560609434748
"cg00081574",0.758732275106462
"cg00081602",0.770537690219795
"cg00081666",0.160778738531737
"cg00081714",0.707617737730009
"cg00081729",0.0905061623236434
"cg00081799",0.0864109889597407
"cg00081827",0.506598411039954
"cg00081835",0.292901175655419
"cg00081852",0
"cg00081919",0.00996392888146715
"cg00081935",0.413860097250189
"cg00081975",0.42858245033608
"cg00082140",0.474413719696854
"cg00082178",0.675896159147008
"cg00082182",0.835049589055467
"cg00082219",0.306130277337951
"cg00082235",0.0833921942930535
"cg00082285",0.492286079052955
"cg00082310",0.139509985279164
"cg00082384",0.550221573097931
"cg00082411",0.709857794560343
"cg00082426",0.14557504550369
